H, NaN, KeyR, H, NaN, ShiftLeft, H, NaN, ControlLeft, DD, 8893, Period, UD, 15318, Period, H, 102, Period, DD, 103, KeyK, UD, 1, KeyK, H, 121, KeyK, DD, 122, Digit3, UD, 1, Digit3, H, 119, Digit3, DD, 119, KeyM, UD, 0, KeyM, H, 85, KeyM, DD, 86, KeyO, UD, 1, KeyO, H, 78, KeyO, DD, 78, KeyO, UD, 0, KeyO, H, 124, KeyO, DD, 125, KeyS, UD, 1, KeyS, H, 143, KeyS, DD, 144, KeyA, UD, 1, KeyA, H, 138, KeyA, DD, 138, KeyB, UD, 0, KeyB, H, 101, KeyB, DD, 101, KeyZ, UD, 0, KeyZ, H, 101, KeyZ, DD, 101, Enter, UD, 0, Enter
H, 120, Enter, DD, 227, Period, UD, 107, Period, H, 145, Period, DD, 146, KeyK, UD, 1, KeyK, H, 82, KeyK, DD, 82, Digit3, UD, 0, Digit3, H, 78, Digit3, DD, 78, KeyM, UD, 0, KeyM, H, 105, KeyM, DD, 107, KeyO, UD, 2, KeyO, H, 96, KeyO, DD, 96, KeyO, UD, 0, KeyO, H, 146, KeyO, DD, 149, KeyS, UD, 3, KeyS, H, 119, KeyS, DD, 120, KeyA, UD, 1, KeyA, H, 98, KeyA, DD, 98, KeyB, UD, 0, KeyB, H, 126, KeyB, DD, 128, KeyZ, UD, 2, KeyZ, H, 82, KeyZ, DD, 83, Enter, UD, 1, Enter
H, 46, Enter, DD, 308, Period, UD, 262, Period, H, 288, Period, DD, 696, KeyK, UD, 408, KeyK, H, 213, KeyK, DD, 292, Digit3, UD, 79, Digit3, H, 388, Digit3, DD, 603, KeyM, UD, 215, KeyM, H, 53, KeyM, DD, 111, KeyO, UD, 58, KeyO, H, 24, KeyO, DD, 96, KeyO, UD, 72, KeyO, H, 529, KeyO, DD, 888, KeyS, UD, 359, KeyS, H, 553, KeyS, DD, 852, KeyA, UD, 299, KeyA, H, 541, KeyA, DD, 591, KeyB, UD, 50, KeyB, H, 18, KeyB, DD, 108, KeyZ, UD, 90, KeyZ, H, 75, KeyZ, DD, 142, Enter, UD, 67, Enter
H, 262, Enter, DD, 758, Period, UD, 496, Period, H, 216, Period, DD, 773, KeyK, UD, 557, KeyK, H, 357, KeyK, DD, 404, Digit3, UD, 47, Digit3, H, 590, Digit3, DD, 933, KeyM, UD, 343, KeyM, H, 588, KeyM, DD, 1168, KeyO, UD, 580, KeyO, H, 38, KeyO, DD, 156, KeyO, UD, 118, KeyO, H, 11, KeyO, DD, 554, KeyS, UD, 543, KeyS, H, 311, KeyS, DD, 835, KeyA, UD, 524, KeyA, H, 510, KeyA, DD, 977, KeyB, UD, 467, KeyB, H, 191, KeyB, DD, 470, KeyZ, UD, 279, KeyZ, H, 561, KeyZ, DD, 1154, Enter, UD, 593, Enter
H, 568, Enter, DD, 1163, Period, UD, 595, Period, H, 384, Period, DD, 630, KeyK, UD, 246, KeyK, H, 219, KeyK, DD, 236, Digit3, UD, 17, Digit3, H, 127, Digit3, DD, 327, KeyM, UD, 200, KeyM, H, 19, KeyM, DD, 312, KeyO, UD, 293, KeyO, H, 234, KeyO, DD, 601, KeyO, UD, 367, KeyO, H, 318, KeyO, DD, 652, KeyS, UD, 334, KeyS, H, 176, KeyS, DD, 333, KeyA, UD, 157, KeyA, H, 186, KeyA, DD, 505, KeyB, UD, 319, KeyB, H, 165, KeyB, DD, 260, KeyZ, UD, 95, KeyZ, H, 178, KeyZ, DD, 469, Enter, UD, 291, Enter
H, 329, Enter, DD, 674, Period, UD, 345, Period, H, 231, Period, DD, 486, KeyK, UD, 255, KeyK, H, 343, KeyK, DD, 917, Digit3, UD, 574, Digit3, H, 10, Digit3, DD, 302, KeyM, UD, 292, KeyM, H, 107, KeyM, DD, 515, KeyO, UD, 408, KeyO, H, 241, KeyO, DD, 758, KeyO, UD, 517, KeyO, H, 124, KeyO, DD, 583, KeyS, UD, 459, KeyS, H, 34, KeyS, DD, 515, KeyA, UD, 481, KeyA, H, 17, KeyA, DD, 332, KeyB, UD, 315, KeyB, H, 245, KeyB, DD, 519, KeyZ, UD, 274, KeyZ, H, 443, KeyZ, DD, 534, Enter, UD, 91, Enter
H, 345, Enter, DD, 542, Period, UD, 197, Period, H, 47, Period, DD, 347, KeyK, UD, 300, KeyK, H, 393, KeyK, DD, 446, Digit3, UD, 53, Digit3, H, 374, Digit3, DD, 688, KeyM, UD, 314, KeyM, H, 566, KeyM, DD, 997, KeyO, UD, 431, KeyO, H, 539, KeyO, DD, 694, KeyO, UD, 155, KeyO, H, 284, KeyO, DD, 745, KeyS, UD, 461, KeyS, H, 515, KeyS, DD, 1073, KeyA, UD, 558, KeyA, H, 148, KeyA, DD, 204, KeyB, UD, 56, KeyB, H, 64, KeyB, DD, 491, KeyZ, UD, 427, KeyZ, H, 423, KeyZ, DD, 455, Enter, UD, 32, Enter
H, 495, Enter, DD, 1140, Period, UD, 645, Period, H, 122, Period, DD, 439, KeyK, UD, 317, KeyK, H, 356, KeyK, DD, 749, Digit3, UD, 393, Digit3, H, 484, Digit3, DD, 595, KeyM, UD, 111, KeyM, H, 409, KeyM, DD, 642, KeyO, UD, 233, KeyO, H, 187, KeyO, DD, 295, KeyO, UD, 108, KeyO, H, 283, KeyO, DD, 737, KeyS, UD, 454, KeyS, H, 94, KeyS, DD, 416, KeyA, UD, 322, KeyA, H, 580, KeyA, DD, 594, KeyB, UD, 14, KeyB, H, 164, KeyB, DD, 691, KeyZ, UD, 527, KeyZ, H, 26, KeyZ, DD, 230, Enter, UD, 204, Enter
H, 361, Enter, DD, 880, Period, UD, 519, Period, H, 431, Period, DD, 666, KeyK, UD, 235, KeyK, H, 472, KeyK, DD, 817, Digit3, UD, 345, Digit3, H, 346, Digit3, DD, 634, KeyM, UD, 288, KeyM, H, 139, KeyM, DD, 269, KeyO, UD, 130, KeyO, H, 430, KeyO, DD, 782, KeyO, UD, 352, KeyO, H, 455, KeyO, DD, 563, KeyS, UD, 108, KeyS, H, 173, KeyS, DD, 549, KeyA, UD, 376, KeyA, H, 5, KeyA, DD, 147, KeyB, UD, 142, KeyB, H, 263, KeyB, DD, 365, KeyZ, UD, 102, KeyZ, H, 398, KeyZ, DD, 519, Enter, UD, 121, Enter
H, 371, Enter, DD, 779, Period, UD, 408, Period, H, 350, Period, DD, 824, KeyK, UD, 474, KeyK, H, 216, KeyK, DD, 728, Digit3, UD, 512, Digit3, H, 560, Digit3, DD, 668, KeyM, UD, 108, KeyM, H, 414, KeyM, DD, 829, KeyO, UD, 415, KeyO, H, 23, KeyO, DD, 570, KeyO, UD, 547, KeyO, H, 390, KeyO, DD, 596, KeyS, UD, 206, KeyS, H, 433, KeyS, DD, 1021, KeyA, UD, 588, KeyA, H, 344, KeyA, DD, 934, KeyB, UD, 590, KeyB, H, 513, KeyB, DD, 561, KeyZ, UD, 48, KeyZ, H, 377, KeyZ, DD, 823, Enter, UD, 446, Enter
H, 266, Enter, DD, 604, Period, UD, 338, Period, H, 468, Period, DD, 1032, KeyK, UD, 564, KeyK, H, 436, KeyK, DD, 682, Digit3, UD, 246, Digit3, H, 495, Digit3, DD, 939, KeyM, UD, 444, KeyM, H, 43, KeyM, DD, 288, KeyO, UD, 245, KeyO, H, 131, KeyO, DD, 174, KeyO, UD, 43, KeyO, H, 375, KeyO, DD, 554, KeyS, UD, 179, KeyS, H, 414, KeyS, DD, 817, KeyA, UD, 403, KeyA, H, 566, KeyA, DD, 600, KeyB, UD, 34, KeyB, H, 591, KeyB, DD, 871, KeyZ, UD, 280, KeyZ, H, 367, KeyZ, DD, 740, Enter, UD, 373, Enter
H, 286, Enter, DD, 916, Period, UD, 630, Period, H, 527, Period, DD, 895, KeyK, UD, 368, KeyK, H, 62, KeyK, DD, 189, Digit3, UD, 127, Digit3, H, 176, Digit3, DD, 496, KeyM, UD, 320, KeyM, H, 599, KeyM, DD, 1087, KeyO, UD, 488, KeyO, H, 118, KeyO, DD, 163, KeyO, UD, 45, KeyO, H, 327, KeyO, DD, 785, KeyS, UD, 458, KeyS, H, 118, KeyS, DD, 174, KeyA, UD, 56, KeyA, H, 494, KeyA, DD, 944, KeyB, UD, 450, KeyB, H, 473, KeyB, DD, 985, KeyZ, UD, 512, KeyZ, H, 220, KeyZ, DD, 800, Enter, UD, 580, Enter
H, 578, Enter, DD, 931, Period, UD, 353, Period, H, 425, Period, DD, 957, KeyK, UD, 532, KeyK, H, 436, KeyK, DD, 668, Digit3, UD, 232, Digit3, H, 478, Digit3, DD, 791, KeyM, UD, 313, KeyM, H, 547, KeyM, DD, 1086, KeyO, UD, 539, KeyO, H, 367, KeyO, DD, 875, KeyO, UD, 508, KeyO, H, 461, KeyO, DD, 586, KeyS, UD, 125, KeyS, H, 122, KeyS, DD, 339, KeyA, UD, 217, KeyA, H, 523, KeyA, DD, 557, KeyB, UD, 34, KeyB, H, 136, KeyB, DD, 681, KeyZ, UD, 545, KeyZ, H, 545, KeyZ, DD, 883, Enter, UD, 338, Enter
H, 421, Enter, DD, 994, Period, UD, 573, Period, H, 289, Period, DD, 586, KeyK, UD, 297, KeyK, H, 435, KeyK, DD, 752, Digit3, UD, 317, Digit3, H, 492, Digit3, DD, 981, KeyM, UD, 489, KeyM, H, 429, KeyM, DD, 540, KeyO, UD, 111, KeyO, H, 599, KeyO, DD, 957, KeyO, UD, 358, KeyO, H, 284, KeyO, DD, 780, KeyS, UD, 496, KeyS, H, 45, KeyS, DD, 457, KeyA, UD, 412, KeyA, H, 83, KeyA, DD, 140, KeyB, UD, 57, KeyB, H, 548, KeyB, DD, 560, KeyZ, UD, 12, KeyZ, H, 310, KeyZ, DD, 775, Enter, UD, 465, Enter
H, 561, Enter, DD, 1266, Period, UD, 705, Period, H, 542, Period, DD, 978, KeyK, UD, 436, KeyK, H, 368, KeyK, DD, 842, Digit3, UD, 474, Digit3, H, 115, Digit3, DD, 701, KeyM, UD, 586, KeyM, H, 302, KeyM, DD, 620, KeyO, UD, 318, KeyO, H, 325, KeyO, DD, 656, KeyO, UD, 331, KeyO, H, 106, KeyO, DD, 653, KeyS, UD, 547, KeyS, H, 65, KeyS, DD, 593, KeyA, UD, 528, KeyA, H, 578, KeyA, DD, 697, KeyB, UD, 119, KeyB, H, 95, KeyB, DD, 263, KeyZ, UD, 168, KeyZ, H, 505, KeyZ, DD, 711, Enter, UD, 206, Enter
H, 22, Enter, DD, 487, Period, UD, 465, Period, H, 65, Period, DD, 583, KeyK, UD, 518, KeyK, H, 368, KeyK, DD, 772, Digit3, UD, 404, Digit3, H, 229, Digit3, DD, 430, KeyM, UD, 201, KeyM, H, 461, KeyM, DD, 724, KeyO, UD, 263, KeyO, H, 353, KeyO, DD, 829, KeyO, UD, 476, KeyO, H, 386, KeyO, DD, 479, KeyS, UD, 93, KeyS, H, 102, KeyS, DD, 566, KeyA, UD, 464, KeyA, H, 53, KeyA, DD, 152, KeyB, UD, 99, KeyB, H, 218, KeyB, DD, 226, KeyZ, UD, 8, KeyZ, H, 157, KeyZ, DD, 305, Enter, UD, 148, Enter
H, 302, Enter, DD, 433, Period, UD, 131, Period, H, 425, Period, DD, 546, KeyK, UD, 121, KeyK, H, 396, KeyK, DD, 677, Digit3, UD, 281, Digit3, H, 447, Digit3, DD, 519, KeyM, UD, 72, KeyM, H, 471, KeyM, DD, 723, KeyO, UD, 252, KeyO, H, 163, KeyO, DD, 605, KeyO, UD, 442, KeyO, H, 69, KeyO, DD, 520, KeyS, UD, 451, KeyS, H, 574, KeyS, DD, 720, KeyA, UD, 146, KeyA, H, 50, KeyA, DD, 533, KeyB, UD, 483, KeyB, H, 420, KeyB, DD, 939, KeyZ, UD, 519, KeyZ, H, 566, KeyZ, DD, 655, Enter, UD, 89, Enter
H, 42, Enter, DD, 371, Period, UD, 329, Period, H, 456, Period, DD, 682, KeyK, UD, 226, KeyK, H, 505, KeyK, DD, 855, Digit3, UD, 350, Digit3, H, 214, Digit3, DD, 317, KeyM, UD, 103, KeyM, H, 486, KeyM, DD, 1054, KeyO, UD, 568, KeyO, H, 211, KeyO, DD, 739, KeyO, UD, 528, KeyO, H, 516, KeyO, DD, 935, KeyS, UD, 419, KeyS, H, 403, KeyS, DD, 950, KeyA, UD, 547, KeyA, H, 218, KeyA, DD, 604, KeyB, UD, 386, KeyB, H, 232, KeyB, DD, 514, KeyZ, UD, 282, KeyZ, H, 381, KeyZ, DD, 718, Enter, UD, 337, Enter
H, 443, Enter, DD, 1063, Period, UD, 620, Period, H, 190, Period, DD, 333, KeyK, UD, 143, KeyK, H, 519, KeyK, DD, 888, Digit3, UD, 369, Digit3, H, 474, Digit3, DD, 866, KeyM, UD, 392, KeyM, H, 474, KeyM, DD, 533, KeyO, UD, 59, KeyO, H, 573, KeyO, DD, 807, KeyO, UD, 234, KeyO, H, 374, KeyO, DD, 595, KeyS, UD, 221, KeyS, H, 548, KeyS, DD, 1111, KeyA, UD, 563, KeyA, H, 310, KeyA, DD, 800, KeyB, UD, 490, KeyB, H, 601, KeyB, DD, 1182, KeyZ, UD, 581, KeyZ, H, 318, KeyZ, DD, 660, Enter, UD, 342, Enter
H, 334, Enter, DD, 617, Period, UD, 283, Period, H, 80, Period, DD, 153, KeyK, UD, 73, KeyK, H, 542, KeyK, DD, 1111, Digit3, UD, 569, Digit3, H, 240, Digit3, DD, 588, KeyM, UD, 348, KeyM, H, 512, KeyM, DD, 581, KeyO, UD, 69, KeyO, H, 525, KeyO, DD, 536, KeyO, UD, 11, KeyO, H, 81, KeyO, DD, 326, KeyS, UD, 245, KeyS, H, 71, KeyS, DD, 595, KeyA, UD, 524, KeyA, H, 250, KeyA, DD, 653, KeyB, UD, 403, KeyB, H, 241, KeyB, DD, 289, KeyZ, UD, 48, KeyZ, H, 104, KeyZ, DD, 340, Enter, UD, 236, Enter
H, 142, Enter, DD, 486, Period, UD, 344, Period, H, 425, Period, DD, 836, KeyK, UD, 411, KeyK, H, 113, KeyK, DD, 500, Digit3, UD, 387, Digit3, H, 29, Digit3, DD, 40, KeyM, UD, 11, KeyM, H, 472, KeyM, DD, 697, KeyO, UD, 225, KeyO, H, 171, KeyO, DD, 711, KeyO, UD, 540, KeyO, H, 585, KeyO, DD, 785, KeyS, UD, 200, KeyS, H, 279, KeyS, DD, 420, KeyA, UD, 141, KeyA, H, 233, KeyA, DD, 636, KeyB, UD, 403, KeyB, H, 189, KeyB, DD, 403, KeyZ, UD, 214, KeyZ, H, 360, KeyZ, DD, 699, Enter, UD, 339, Enter
H, 135, Enter, DD, 456, Period, UD, 321, Period, H, 486, Period, DD, 722, KeyK, UD, 236, KeyK, H, 277, KeyK, DD, 680, Digit3, UD, 403, Digit3, H, 295, Digit3, DD, 762, KeyM, UD, 467, KeyM, H, 70, KeyM, DD, 76, KeyO, UD, 6, KeyO, H, 35, KeyO, DD, 411, KeyO, UD, 376, KeyO, H, 415, KeyO, DD, 486, KeyS, UD, 71, KeyS, H, 201, KeyS, DD, 307, KeyA, UD, 106, KeyA, H, 407, KeyA, DD, 549, KeyB, UD, 142, KeyB, H, 582, KeyB, DD, 651, KeyZ, UD, 69, KeyZ, H, 293, KeyZ, DD, 571, Enter, UD, 278, Enter
H, 593, Enter, DD, 816, Period, UD, 223, Period, H, 316, Period, DD, 677, KeyK, UD, 361, KeyK, H, 557, KeyK, DD, 1088, Digit3, UD, 531, Digit3, H, 191, Digit3, DD, 618, KeyM, UD, 427, KeyM, H, 222, KeyM, DD, 765, KeyO, UD, 543, KeyO, H, 36, KeyO, DD, 310, KeyO, UD, 274, KeyO, H, 577, KeyO, DD, 808, KeyS, UD, 231, KeyS, H, 160, KeyS, DD, 583, KeyA, UD, 423, KeyA, H, 116, KeyA, DD, 199, KeyB, UD, 83, KeyB, H, 281, KeyB, DD, 506, KeyZ, UD, 225, KeyZ, H, 258, KeyZ, DD, 264, Enter, UD, 6, Enter
H, 180, Enter, DD, 608, Period, UD, 428, Period, H, 198, Period, DD, 293, KeyK, UD, 95, KeyK, H, 270, KeyK, DD, 781, Digit3, UD, 511, Digit3, H, 407, Digit3, DD, 603, KeyM, UD, 196, KeyM, H, 541, KeyM, DD, 1097, KeyO, UD, 556, KeyO, H, 589, KeyO, DD, 1107, KeyO, UD, 518, KeyO, H, 237, KeyO, DD, 546, KeyS, UD, 309, KeyS, H, 294, KeyS, DD, 584, KeyA, UD, 290, KeyA, H, 352, KeyA, DD, 825, KeyB, UD, 473, KeyB, H, 529, KeyB, DD, 1003, KeyZ, UD, 474, KeyZ, H, 281, KeyZ, DD, 423, Enter, UD, 142, Enter
H, 496, Enter, DD, 879, Period, UD, 383, Period, H, 311, Period, DD, 399, KeyK, UD, 88, KeyK, H, 585, KeyK, DD, 606, Digit3, UD, 21, Digit3, H, 291, Digit3, DD, 651, KeyM, UD, 360, KeyM, H, 433, KeyM, DD, 1016, KeyO, UD, 583, KeyO, H, 493, KeyO, DD, 858, KeyO, UD, 365, KeyO, H, 150, KeyO, DD, 223, KeyS, UD, 73, KeyS, H, 395, KeyS, DD, 828, KeyA, UD, 433, KeyA, H, 142, KeyA, DD, 559, KeyB, UD, 417, KeyB, H, 539, KeyB, DD, 864, KeyZ, UD, 325, KeyZ, H, 522, KeyZ, DD, 655, Enter, UD, 133, Enter
H, 173, Enter, DD, 689, Period, UD, 516, Period, H, 131, Period, DD, 584, KeyK, UD, 453, KeyK, H, 104, KeyK, DD, 262, Digit3, UD, 158, Digit3, H, 319, Digit3, DD, 752, KeyM, UD, 433, KeyM, H, 279, KeyM, DD, 474, KeyO, UD, 195, KeyO, H, 460, KeyO, DD, 629, KeyO, UD, 169, KeyO, H, 372, KeyO, DD, 834, KeyS, UD, 462, KeyS, H, 425, KeyS, DD, 910, KeyA, UD, 485, KeyA, H, 350, KeyA, DD, 460, KeyB, UD, 110, KeyB, H, 148, KeyB, DD, 547, KeyZ, UD, 399, KeyZ, H, 491, KeyZ, DD, 875, Enter, UD, 384, Enter
H, 523, Enter, DD, 1156, Period, UD, 633, Period, H, 335, Period, DD, 791, KeyK, UD, 456, KeyK, H, 194, KeyK, DD, 527, Digit3, UD, 333, Digit3, H, 114, Digit3, DD, 672, KeyM, UD, 558, KeyM, H, 11, KeyM, DD, 208, KeyO, UD, 197, KeyO, H, 292, KeyO, DD, 550, KeyO, UD, 258, KeyO, H, 585, KeyO, DD, 707, KeyS, UD, 122, KeyS, H, 206, KeyS, DD, 246, KeyA, UD, 40, KeyA, H, 25, KeyA, DD, 354, KeyB, UD, 329, KeyB, H, 172, KeyB, DD, 412, KeyZ, UD, 240, KeyZ, H, 82, KeyZ, DD, 607, Enter, UD, 525, Enter
H, 162, Enter, DD, 619, Period, UD, 457, Period, H, 12, Period, DD, 387, KeyK, UD, 375, KeyK, H, 344, KeyK, DD, 617, Digit3, UD, 273, Digit3, H, 243, Digit3, DD, 368, KeyM, UD, 125, KeyM, H, 368, KeyM, DD, 620, KeyO, UD, 252, KeyO, H, 301, KeyO, DD, 713, KeyO, UD, 412, KeyO, H, 20, KeyO, DD, 309, KeyS, UD, 289, KeyS, H, 165, KeyS, DD, 540, KeyA, UD, 375, KeyA, H, 381, KeyA, DD, 920, KeyB, UD, 539, KeyB, H, 565, KeyB, DD, 798, KeyZ, UD, 233, KeyZ, H, 269, KeyZ, DD, 590, Enter, UD, 321, Enter
H, 290, Enter, DD, 722, Period, UD, 432, Period, H, 327, Period, DD, 342, KeyK, UD, 15, KeyK, H, 453, KeyK, DD, 938, Digit3, UD, 485, Digit3, H, 329, Digit3, DD, 473, KeyM, UD, 144, KeyM, H, 433, KeyM, DD, 662, KeyO, UD, 229, KeyO, H, 549, KeyO, DD, 839, KeyO, UD, 290, KeyO, H, 462, KeyO, DD, 588, KeyS, UD, 126, KeyS, H, 295, KeyS, DD, 607, KeyA, UD, 312, KeyA, H, 559, KeyA, DD, 735, KeyB, UD, 176, KeyB, H, 485, KeyB, DD, 535, KeyZ, UD, 50, KeyZ, H, 352, KeyZ, DD, 806, Enter, UD, 454, Enter
H, 557, Enter, DD, 699, Period, UD, 142, Period, H, 499, Period, DD, 1096, KeyK, UD, 597, KeyK, H, 177, KeyK, DD, 642, Digit3, UD, 465, Digit3, H, 235, Digit3, DD, 834, KeyM, UD, 599, KeyM, H, 413, KeyM, DD, 622, KeyO, UD, 209, KeyO, H, 525, KeyO, DD, 691, KeyO, UD, 166, KeyO, H, 342, KeyO, DD, 749, KeyS, UD, 407, KeyS, H, 160, KeyS, DD, 468, KeyA, UD, 308, KeyA, H, 544, KeyA, DD, 660, KeyB, UD, 116, KeyB, H, 586, KeyB, DD, 900, KeyZ, UD, 314, KeyZ, H, 427, KeyZ, DD, 787, Enter, UD, 360, Enter
H, 232, Enter, DD, 370, Period, UD, 138, Period, H, 25, Period, DD, 44, KeyK, UD, 19, KeyK, H, 550, KeyK, DD, 567, Digit3, UD, 17, Digit3, H, 189, Digit3, DD, 440, KeyM, UD, 251, KeyM, H, 262, KeyM, DD, 488, KeyO, UD, 226, KeyO, H, 106, KeyO, DD, 243, KeyO, UD, 137, KeyO, H, 226, KeyO, DD, 700, KeyS, UD, 474, KeyS, H, 275, KeyS, DD, 626, KeyA, UD, 351, KeyA, H, 231, KeyA, DD, 414, KeyB, UD, 183, KeyB, H, 289, KeyB, DD, 500, KeyZ, UD, 211, KeyZ, H, 64, KeyZ, DD, 234, Enter, UD, 170, Enter
H, 444, Enter, DD, 672, Period, UD, 228, Period, H, 521, Period, DD, 886, KeyK, UD, 365, KeyK, H, 84, KeyK, DD, 334, Digit3, UD, 250, Digit3, H, 336, Digit3, DD, 637, KeyM, UD, 301, KeyM, H, 226, KeyM, DD, 792, KeyO, UD, 566, KeyO, H, 87, KeyO, DD, 301, KeyO, UD, 214, KeyO, H, 246, KeyO, DD, 454, KeyS, UD, 208, KeyS, H, 174, KeyS, DD, 522, KeyA, UD, 348, KeyA, H, 117, KeyA, DD, 702, KeyB, UD, 585, KeyB, H, 182, KeyB, DD, 647, KeyZ, UD, 465, KeyZ, H, 327, KeyZ, DD, 714, Enter, UD, 387, Enter
H, 141, Enter, DD, 815, Period, UD, 674, Period, H, 194, Period, DD, 437, KeyK, UD, 243, KeyK, H, 307, KeyK, DD, 475, Digit3, UD, 168, Digit3, H, 53, Digit3, DD, 186, KeyM, UD, 133, KeyM, H, 75, KeyM, DD, 397, KeyO, UD, 322, KeyO, H, 524, KeyO, DD, 748, KeyO, UD, 224, KeyO, H, 406, KeyO, DD, 556, KeyS, UD, 150, KeyS, H, 346, KeyS, DD, 664, KeyA, UD, 318, KeyA, H, 551, KeyA, DD, 957, KeyB, UD, 406, KeyB, H, 260, KeyB, DD, 413, KeyZ, UD, 153, KeyZ, H, 572, KeyZ, DD, 895, Enter, UD, 323, Enter
H, 501, Enter, DD, 791, Period, UD, 290, Period, H, 395, Period, DD, 827, KeyK, UD, 432, KeyK, H, 418, KeyK, DD, 636, Digit3, UD, 218, Digit3, H, 336, Digit3, DD, 783, KeyM, UD, 447, KeyM, H, 239, KeyM, DD, 643, KeyO, UD, 404, KeyO, H, 88, KeyO, DD, 514, KeyO, UD, 426, KeyO, H, 584, KeyO, DD, 632, KeyS, UD, 48, KeyS, H, 600, KeyS, DD, 695, KeyA, UD, 95, KeyA, H, 345, KeyA, DD, 361, KeyB, UD, 16, KeyB, H, 485, KeyB, DD, 688, KeyZ, UD, 203, KeyZ, H, 79, KeyZ, DD, 434, Enter, UD, 355, Enter
H, 373, Enter, DD, 964, Period, UD, 591, Period, H, 158, Period, DD, 360, KeyK, UD, 202, KeyK, H, 139, KeyK, DD, 723, Digit3, UD, 584, Digit3, H, 300, Digit3, DD, 443, KeyM, UD, 143, KeyM, H, 324, KeyM, DD, 541, KeyO, UD, 217, KeyO, H, 57, KeyO, DD, 220, KeyO, UD, 163, KeyO, H, 299, KeyO, DD, 354, KeyS, UD, 55, KeyS, H, 96, KeyS, DD, 132, KeyA, UD, 36, KeyA, H, 525, KeyA, DD, 994, KeyB, UD, 469, KeyB, H, 592, KeyB, DD, 946, KeyZ, UD, 354, KeyZ, H, 301, KeyZ, DD, 813, Enter, UD, 512, Enter
H, 262, Enter, DD, 733, Period, UD, 471, Period, H, 453, Period, DD, 938, KeyK, UD, 485, KeyK, H, 289, KeyK, DD, 357, Digit3, UD, 68, Digit3, H, 176, Digit3, DD, 195, KeyM, UD, 19, KeyM, H, 561, KeyM, DD, 1061, KeyO, UD, 500, KeyO, H, 8, KeyO, DD, 400, KeyO, UD, 392, KeyO, H, 486, KeyO, DD, 490, KeyS, UD, 4, KeyS, H, 573, KeyS, DD, 861, KeyA, UD, 288, KeyA, H, 23, KeyA, DD, 380, KeyB, UD, 357, KeyB, H, 544, KeyB, DD, 680, KeyZ, UD, 136, KeyZ, H, 78, KeyZ, DD, 377, Enter, UD, 299, Enter
H, 483, Enter, DD, 1157, Period, UD, 674, Period, H, 261, Period, DD, 602, KeyK, UD, 341, KeyK, H, 420, KeyK, DD, 489, Digit3, UD, 69, Digit3, H, 115, Digit3, DD, 565, KeyM, UD, 450, KeyM, H, 426, KeyM, DD, 947, KeyO, UD, 521, KeyO, H, 169, KeyO, DD, 722, KeyO, UD, 553, KeyO, H, 271, KeyO, DD, 305, KeyS, UD, 34, KeyS, H, 290, KeyS, DD, 857, KeyA, UD, 567, KeyA, H, 140, KeyA, DD, 403, KeyB, UD, 263, KeyB, H, 509, KeyB, DD, 691, KeyZ, UD, 182, KeyZ, H, 268, KeyZ, DD, 559, Enter, UD, 291, Enter
H, 348, Enter, DD, 609, Period, UD, 261, Period, H, 57, Period, DD, 261, KeyK, UD, 204, KeyK, H, 126, KeyK, DD, 349, Digit3, UD, 223, Digit3, H, 559, Digit3, DD, 570, KeyM, UD, 11, KeyM, H, 496, KeyM, DD, 789, KeyO, UD, 293, KeyO, H, 551, KeyO, DD, 849, KeyO, UD, 298, KeyO, H, 69, KeyO, DD, 468, KeyS, UD, 399, KeyS, H, 394, KeyS, DD, 627, KeyA, UD, 233, KeyA, H, 208, KeyA, DD, 563, KeyB, UD, 355, KeyB, H, 452, KeyB, DD, 494, KeyZ, UD, 42, KeyZ, H, 566, KeyZ, DD, 977, Enter, UD, 411, Enter
H, 301, Enter, DD, 720, Period, UD, 419, Period, H, 588, Period, DD, 805, KeyK, UD, 217, KeyK, H, 302, KeyK, DD, 873, Digit3, UD, 571, Digit3, H, 384, Digit3, DD, 825, KeyM, UD, 441, KeyM, H, 55, KeyM, DD, 633, KeyO, UD, 578, KeyO, H, 275, KeyO, DD, 637, KeyO, UD, 362, KeyO, H, 216, KeyO, DD, 615, KeyS, UD, 399, KeyS, H, 212, KeyS, DD, 307, KeyA, UD, 95, KeyA, H, 141, KeyA, DD, 522, KeyB, UD, 381, KeyB, H, 295, KeyB, DD, 551, KeyZ, UD, 256, KeyZ, H, 571, KeyZ, DD, 636, Enter, UD, 65, Enter
H, 413, Enter, DD, 720, Period, UD, 307, Period, H, 229, Period, DD, 373, KeyK, UD, 144, KeyK, H, 259, KeyK, DD, 532, Digit3, UD, 273, Digit3, H, 140, Digit3, DD, 421, KeyM, UD, 281, KeyM, H, 202, KeyM, DD, 440, KeyO, UD, 238, KeyO, H, 526, KeyO, DD, 868, KeyO, UD, 342, KeyO, H, 553, KeyO, DD, 1096, KeyS, UD, 543, KeyS, H, 461, KeyS, DD, 970, KeyA, UD, 509, KeyA, H, 61, KeyA, DD, 661, KeyB, UD, 600, KeyB, H, 230, KeyB, DD, 336, KeyZ, UD, 106, KeyZ, H, 110, KeyZ, DD, 544, Enter, UD, 434, Enter
